Customer ID,Sales,Customer Segment
CUST000864,44330.81,High Value
CUST000865,7239.8,Low Value
CUST000866,13843.75,Low Value
CUST000867,37348.51,Medium Value
CUST000868,45992.74,High Value
CUST000869,37089.69,Medium Value
CUST000870,28173.38,Medium Value
CUST000871,19005.22,Low Value
CUST000872,48398.66,High Value
CUST000873,4700.3,Low Value
CUST000874,21834.59,Medium Value
CUST000875,12774.65,Low Value
CUST000876,523.75,Low Value
CUST000877,30423.57,Medium Value
CUST000878,23999.62,Medium Value
CUST000879,33968.73,Medium Value
CUST000880,1797.94,Low Value
CUST000881,46861.76,High Value
CUST000882,43805.12,High Value
CUST000883,3334.86,Low Value
CUST000884,30952.1,Medium Value
CUST000885,8119.13,Low Value
CUST000886,37497.68,Medium Value
CUST000887,26460.15,Medium Value
CUST000888,30756.11,Medium Value
CUST000889,27898.6,Medium Value
CUST000890,3921.52,Low Value
CUST000891,27783.27,Medium Value
CUST000892,46615.85,High Value
CUST000893,15303.46,Low Value
CUST000894,48417.35,High Value
CUST000895,46013.99,High Value
CUST000896,11318.01,Low Value
CUST000897,45395.15,High Value
CUST000898,49643.14,High Value
CUST000899,29416.56,Medium Value
CUST000900,48234.59,High Value
CUST000901,5461.9,Low Value
CUST000902,29326.09,Medium Value
CUST000903,8388.49,Low Value
CUST000904,34929.05,Medium Value
CUST000905,34951.2,Medium Value
CUST000906,33826.82,Medium Value
CUST000907,18319.72,Low Value
CUST000908,19840.19,Low Value
CUST000909,41274.75,High Value
CUST000910,16177.73,Low Value
CUST000911,5130.79,Low Value
CUST000912,42619.71,High Value
CUST000913,18467.02,Low Value
CUST000914,17461.58,Low Value
CUST000915,36316.35,Medium Value
CUST000916,28511.48,Medium Value
CUST000917,49414.63,High Value
CUST000918,23345.14,Medium Value
CUST000919,27991.01,Medium Value
CUST000920,15328.7,Low Value
CUST000921,33092.56,Medium Value
CUST000922,35451.4,Medium Value
CUST000923,19909.3,Low Value
CUST000924,13327.28,Low Value
CUST000925,9956.76,Low Value
CUST000926,8171.05,Low Value
CUST000927,11254.01,Low Value
CUST000928,12968.55,Low Value
CUST000929,17739.34,Low Value
CUST000930,21925.77,Medium Value
CUST000931,28556.49,Medium Value
CUST000932,27309.0,Medium Value
CUST000933,17635.73,Low Value
CUST000934,3029.01,Low Value
CUST000935,8578.31,Low Value
CUST000936,45364.45,High Value
CUST000937,4791.62,Low Value
CUST000938,45334.04,High Value
CUST000939,22879.58,Medium Value
CUST000940,3559.2,Low Value
CUST000941,18695.32,Low Value
CUST000942,10182.02,Low Value
CUST000943,48620.94,High Value
CUST000944,38707.84,Medium Value
CUST000945,40625.09,High Value
CUST000946,37988.62,Medium Value
CUST000947,27277.72,Medium Value
CUST000948,46446.36,High Value
CUST000949,11014.22,Low Value
CUST000950,31440.6,Medium Value
CUST000951,30794.92,Medium Value
CUST000952,18138.46,Low Value
CUST000953,8055.19,Low Value
CUST000954,27190.51,Medium Value
CUST000955,26496.23,Medium Value
CUST000956,6314.91,Low Value
CUST000957,14391.18,Low Value
CUST000958,26757.64,Medium Value
CUST000959,38733.35,Medium Value
CUST000960,37872.5,Medium Value
CUST000961,5045.42,Low Value
CUST000962,23461.58,Medium Value
CUST000963,48898.08,High Value
CUST000964,27348.61,Medium Value
CUST000965,1142.46,Low Value
CUST000966,46611.24,High Value
CUST000967,7720.14,Low Value
CUST000968,29544.86,Medium Value
CUST000969,4171.37,Low Value
CUST000970,6514.29,Low Value
CUST000971,6348.21,Low Value
CUST000972,30297.01,Medium Value
CUST000973,37031.65,Medium Value
CUST000974,1068.82,Low Value
CUST000975,9064.06,Low Value
CUST000976,14758.65,Low Value
CUST000977,23163.45,Medium Value
CUST000978,45050.68,High Value
CUST000979,1919.36,Low Value
CUST000980,29719.9,Medium Value
CUST000981,9634.75,Low Value
CUST000982,46881.33,High Value
CUST000983,20683.44,Medium Value
CUST000984,15203.14,Low Value
CUST000985,10171.04,Low Value
CUST000986,22618.99,Medium Value
CUST000987,22161.38,Medium Value
CUST000988,1346.92,Low Value
CUST000989,1600.69,Low Value
CUST000990,47579.47,High Value
CUST000991,37834.35,Medium Value
CUST000992,14615.1,Low Value
CUST000993,42198.18,High Value
CUST000994,20398.85,Medium Value
CUST000995,15233.29,Low Value
CUST000996,13011.97,Low Value
CUST000997,36962.16,Medium Value
CUST000998,21801.13,Medium Value
CUST000999,11714.01,Low Value
CUST001000,25496.36,Medium Value
CUST001001,33973.13,Medium Value
CUST001002,28749.91,Medium Value
CUST001003,4507.02,Low Value
CUST001004,25382.33,Medium Value
CUST001005,30803.86,Medium Value
CUST001006,18450.67,Low Value
CUST001007,12521.08,Low Value
CUST001008,27355.82,Medium Value
CUST001009,9786.29,Low Value
CUST001010,36479.74,Medium Value
CUST001011,36110.05,Medium Value
CUST001012,11522.61,Low Value
CUST001013,16770.73,Low Value
CUST001014,5351.99,Low Value
CUST001015,3920.2,Low Value
CUST001016,30816.0,Medium Value
CUST001017,36027.4,Medium Value
CUST001018,35393.99,Medium Value
CUST001019,13905.96,Low Value
CUST001020,25006.13,Medium Value
CUST001021,20263.86,Medium Value
CUST001022,25690.31,Medium Value
CUST001023,32462.8,Medium Value
CUST001024,30197.62,Medium Value
CUST001025,47513.06,High Value
CUST001026,41535.05,High Value
CUST001027,20757.88,Medium Value
CUST001028,25832.1,Medium Value
CUST001029,32851.72,Medium Value
CUST001030,13455.4,Low Value
CUST001031,39567.38,Medium Value
CUST001032,19015.38,Low Value
CUST001033,15316.04,Low Value
CUST001034,39821.53,Medium Value
CUST001035,859.25,Low Value
CUST001036,44413.65,High Value
CUST001037,28764.4,Medium Value
CUST001038,36572.52,Medium Value
CUST001039,36828.47,Medium Value
CUST001040,36508.02,Medium Value
CUST001041,35275.22,Medium Value
CUST001042,20523.85,Medium Value
CUST001043,30509.7,Medium Value
CUST001044,33299.05,Medium Value
CUST001045,42644.88,High Value
CUST001046,49780.49,High Value
CUST001047,47216.22,High Value
CUST001048,13650.21,Low Value
CUST001049,20621.44,Medium Value
CUST001050,38262.75,Medium Value
CUST001051,41092.64,High Value
CUST001052,22067.51,Medium Value
CUST001053,41600.87,High Value
CUST001054,18074.57,Low Value
CUST001055,10712.84,Low Value
CUST001056,40104.09,High Value
CUST001057,43234.27,High Value
CUST001058,22298.59,Medium Value
CUST001059,6953.41,Low Value
CUST001060,17963.43,Low Value
CUST001061,26319.87,Medium Value
CUST001062,5236.14,Low Value
CUST001063,29586.25,Medium Value
CUST001064,15791.51,Low Value
CUST001065,17027.65,Low Value
CUST001066,45432.77,High Value
CUST001067,26228.9,Medium Value
CUST001068,9574.36,Low Value
CUST001069,31850.21,Medium Value
CUST001070,31828.37,Medium Value
CUST001071,29711.09,Medium Value
CUST001072,27649.3,Medium Value
CUST001073,2036.87,Low Value
CUST001074,2606.68,Low Value
CUST001075,24261.12,Medium Value
CUST001076,30680.57,Medium Value
CUST001077,21073.67,Medium Value
CUST001078,48484.42,High Value
CUST001079,44839.49,High Value
CUST001080,6045.6,Low Value
CUST001081,27537.91,Medium Value
CUST001082,49560.34,High Value
CUST001083,49976.51,High Value
CUST001084,16185.34,Low Value
CUST001085,34098.78,Medium Value
CUST001086,30055.67,Medium Value
CUST001087,43325.11,High Value
CUST001088,49913.08,High Value
CUST001089,45441.56,High Value
CUST001090,26309.47,Medium Value
CUST001091,24439.68,Medium Value
CUST001092,27382.52,Medium Value
CUST001093,3016.63,Low Value
CUST001094,30241.65,Medium Value
CUST001095,11653.38,Low Value
CUST001096,24739.35,Medium Value
CUST001097,31002.32,Medium Value
CUST001098,3094.39,Low Value
CUST001099,47808.57,High Value
CUST001100,38446.13,Medium Value
CUST001101,9276.06,Low Value
CUST001102,24001.08,Medium Value
CUST001103,21392.22,Medium Value
CUST001104,29976.63,Medium Value
CUST001105,9767.28,Low Value
CUST001106,15427.78,Low Value
CUST001107,2811.65,Low Value
CUST001108,1986.85,Low Value
CUST001109,12742.05,Low Value
CUST001110,6882.71,Low Value
CUST001111,29972.18,Medium Value
CUST001112,31900.55,Medium Value
CUST001113,23454.27,Medium Value
CUST001114,4581.02,Low Value
CUST001115,5678.11,Low Value
CUST001116,49321.14,High Value
CUST001117,34432.21,Medium Value
CUST001118,11750.0,Low Value
CUST001119,36024.43,Medium Value
CUST001120,30400.46,Medium Value
CUST001121,48101.55,High Value
CUST001122,25828.3,Medium Value
CUST001123,21298.59,Medium Value
CUST001124,18869.95,Low Value
CUST001125,17578.06,Low Value
CUST001126,8304.4,Low Value
CUST001127,41850.87,High Value
CUST001128,6960.09,Low Value
CUST001129,35883.03,Medium Value
CUST001130,40850.03,High Value
CUST001131,39645.84,Medium Value
CUST001132,13300.22,Low Value
CUST001133,15288.97,Low Value
CUST001134,41402.67,High Value
CUST001135,21044.82,Medium Value
CUST001136,26224.62,Medium Value
CUST001137,48540.42,High Value
CUST001138,36607.48,Medium Value
CUST001139,19223.0,Low Value
CUST001140,10815.16,Low Value
CUST001141,17482.01,Low Value
CUST001142,37637.02,Medium Value
CUST001143,8944.68,Low Value
CUST001144,20310.89,Medium Value
CUST001145,47760.36,High Value
CUST001146,34972.48,Medium Value
CUST001147,26303.84,Medium Value
CUST001148,15500.18,Low Value
CUST001149,17456.08,Low Value
CUST001150,3911.31,Low Value
CUST001151,16596.67,Low Value
CUST001152,31073.88,Medium Value
CUST001153,1762.47,Low Value
CUST001154,36176.29,Medium Value
CUST001155,15291.21,Low Value
CUST001156,12832.54,Low Value
CUST001157,34677.3,Medium Value
CUST001158,21634.23,Medium Value
CUST001159,41161.75,High Value
CUST001160,26486.03,Medium Value
CUST001161,34806.78,Medium Value
CUST001162,9695.03,Low Value
CUST001163,47575.17,High Value
CUST001164,567.33,Low Value
CUST001165,13360.82,Low Value
CUST001166,25327.3,Medium Value
CUST001167,36815.67,Medium Value
CUST001168,5619.73,Low Value
CUST001169,13584.27,Low Value
CUST001170,15784.88,Low Value
CUST001171,17303.08,Low Value
CUST001172,15446.39,Low Value
CUST001173,2120.98,Low Value
CUST001174,11912.08,Low Value
CUST001175,7430.31,Low Value
CUST001176,18122.37,Low Value
CUST001177,1565.17,Low Value
CUST001178,25460.05,Medium Value
CUST001179,41190.26,High Value
CUST001180,2005.45,Low Value
CUST001181,44281.76,High Value
CUST001182,5425.92,Low Value
CUST001183,27644.55,Medium Value
CUST001184,48263.67,High Value
CUST001185,3444.55,Low Value
CUST001186,12768.43,Low Value
CUST001187,35602.53,Medium Value
CUST001188,8651.9,Low Value
CUST001189,36254.84,Medium Value
CUST001190,7478.78,Low Value
CUST001191,917.01,Low Value
CUST001192,2186.8,Low Value
CUST001193,38370.82,Medium Value
CUST001194,10591.14,Low Value
CUST001195,38733.94,Medium Value
CUST001196,4218.33,Low Value
CUST001197,44195.14,High Value
CUST001198,44176.28,High Value
CUST001199,10501.78,Low Value
CUST001200,43921.02,High Value
CUST001201,44957.29,High Value
CUST001202,27477.49,Medium Value
CUST001203,38493.05,Medium Value
CUST001204,16485.9,Low Value
CUST001205,17588.46,Low Value
CUST001206,10431.88,Low Value
CUST001207,36366.08,Medium Value
CUST001208,17494.55,Low Value
CUST001209,21424.48,Medium Value
CUST001210,14362.3,Low Value
CUST001211,42910.37,High Value
CUST001212,40880.7,High Value
CUST001213,34117.52,Medium Value
CUST001214,17933.64,Low Value
CUST001215,41572.75,High Value
CUST001216,9212.65,Low Value
CUST001217,25142.84,Medium Value
CUST001218,13945.28,Low Value
CUST001219,29448.54,Medium Value
CUST001220,40048.93,High Value
CUST001221,4248.54,Low Value
CUST001222,8025.66,Low Value
CUST001223,34023.41,Medium Value
CUST001224,45169.6,High Value
CUST001225,2091.79,Low Value
CUST001226,13433.52,Low Value
CUST001227,10507.94,Low Value
CUST001228,38550.35,Medium Value
CUST001229,12305.94,Low Value
CUST001230,38436.88,Medium Value
CUST001231,26093.02,Medium Value
CUST001232,27853.35,Medium Value
CUST001233,25477.7,Medium Value
CUST001234,47301.02,High Value
CUST001235,36046.84,Medium Value
CUST001236,6078.87,Low Value
CUST001237,9973.93,Low Value
CUST001238,44944.99,High Value
CUST001239,41638.61,High Value
CUST001240,41188.24,High Value
CUST001241,31954.93,Medium Value
CUST001242,19219.65,Low Value
CUST001243,2397.51,Low Value
CUST001244,31864.43,Medium Value
CUST001245,709.19,Low Value
CUST001246,4478.9,Low Value
CUST001247,38175.17,Medium Value
CUST001248,34080.98,Medium Value
CUST001249,29133.53,Medium Value
CUST001250,46975.93,High Value
CUST001251,31911.46,Medium Value
CUST001252,42277.79,High Value
CUST001253,14468.71,Low Value
CUST001254,33810.54,Medium Value
CUST001255,9697.72,Low Value
CUST001256,23028.38,Medium Value
CUST001257,4419.0,Low Value
CUST001258,18748.23,Low Value
CUST001259,30999.62,Medium Value
CUST001260,6258.7,Low Value
CUST001261,43583.27,High Value
CUST001262,32585.56,Medium Value
CUST001263,4733.51,Low Value
CUST001264,21905.81,Medium Value
CUST001265,38944.5,Medium Value
CUST001266,35184.47,Medium Value
CUST001267,33260.85,Medium Value
CUST001268,9187.97,Low Value
CUST001269,48168.56,High Value
CUST001270,45546.54,High Value
CUST001271,34786.68,Medium Value
CUST001272,19968.91,Low Value
CUST001273,15736.89,Low Value
CUST001274,41031.6,High Value
CUST001275,27212.93,Medium Value
CUST001276,6113.48,Low Value
CUST001277,44901.77,High Value
CUST001278,16667.02,Low Value
CUST001279,10990.28,Low Value
CUST001280,45032.3,High Value
CUST001281,48127.64,High Value
CUST001282,46157.76,High Value
CUST001283,31788.15,Medium Value
CUST001284,14027.07,Low Value
CUST001285,3559.54,Low Value
CUST001286,17403.86,Low Value
CUST001287,26075.27,Medium Value
CUST001288,4060.97,Low Value
CUST001289,32113.85,Medium Value
CUST001290,16768.71,Low Value
CUST001291,6653.86,Low Value
CUST001292,48920.01,High Value
CUST001293,23929.33,Medium Value
CUST001294,35701.99,Medium Value
CUST001295,6387.29,Low Value
CUST001296,4266.25,Low Value
CUST001297,26194.72,Medium Value
CUST001298,16660.98,Low Value
CUST001299,11374.95,Low Value
CUST001300,13200.86,Low Value
CUST001301,37764.35,Medium Value
CUST001302,47014.15,High Value
CUST001303,10362.46,Low Value
CUST001304,11564.76,Low Value
CUST001305,20140.01,Low Value
CUST001306,27723.44,Medium Value
CUST001307,34013.23,Medium Value
CUST001308,42694.99,High Value
CUST001309,18719.08,Low Value
CUST001310,43831.07,High Value
CUST001311,19314.92,Low Value
CUST001312,34485.25,Medium Value
CUST001313,30841.7,Medium Value
CUST001314,18229.96,Low Value
CUST001315,17366.73,Low Value
CUST001316,7342.95,Low Value
CUST001317,26214.27,Medium Value
CUST001318,23869.06,Medium Value
CUST001319,23658.78,Medium Value
CUST001320,8448.03,Low Value
CUST001321,33181.94,Medium Value
CUST001322,2388.25,Low Value
CUST001323,18700.2,Low Value
CUST001324,1507.91,Low Value
CUST001325,49732.68,High Value
CUST001326,47542.81,High Value
CUST001327,16230.18,Low Value
CUST001328,9067.69,Low Value
CUST001329,6894.32,Low Value
CUST001330,32269.51,Medium Value
CUST001331,30157.57,Medium Value
CUST001332,31070.74,Medium Value
CUST001333,48255.21,High Value
CUST001334,3374.05,Low Value
CUST001335,12850.59,Low Value
CUST001336,26418.19,Medium Value
CUST001337,1752.95,Low Value
CUST001338,5852.78,Low Value
CUST001339,952.0,Low Value
CUST001340,40468.79,High Value
CUST001341,1313.64,Low Value
CUST001342,8525.24,Low Value
CUST001343,15351.09,Low Value
CUST001344,18439.6,Low Value
CUST001345,38924.22,Medium Value
CUST001346,471.32,Low Value
CUST001347,3823.97,Low Value
CUST001348,20210.48,Medium Value
CUST001349,40385.97,High Value
CUST001350,29779.04,Medium Value
CUST001351,10257.32,Low Value
CUST001352,26434.22,Medium Value
CUST001353,49631.16,High Value
CUST001354,41203.23,High Value
CUST001355,22367.31,Medium Value
CUST001356,42685.25,High Value
CUST001357,7822.89,Low Value
CUST001358,49438.06,High Value
CUST001359,34211.03,Medium Value
CUST001360,3098.43,Low Value
CUST001361,9952.1,Low Value
CUST001362,16340.59,Low Value
CUST001363,30247.71,Medium Value
CUST001364,4977.55,Low Value
CUST001365,42622.76,High Value
CUST001366,14169.36,Low Value
CUST001367,38687.53,Medium Value
CUST001368,13626.75,Low Value
CUST001369,34055.71,Medium Value
CUST001370,25773.92,Medium Value
CUST001371,1430.61,Low Value
CUST001372,12583.88,Low Value
CUST001373,32391.53,Medium Value
CUST001374,36661.39,Medium Value
CUST001375,13986.68,Low Value
CUST001376,11782.38,Low Value
CUST001377,18754.25,Low Value
CUST001378,46902.51,High Value
CUST001379,49082.41,High Value
CUST001380,6782.01,Low Value
CUST001381,35965.56,Medium Value
CUST001382,33304.97,Medium Value
CUST001383,47723.31,High Value
CUST001384,40462.82,High Value
CUST001385,32553.66,Medium Value
CUST001386,21231.66,Medium Value
CUST001387,9455.13,Low Value
CUST001388,9400.26,Low Value
CUST001389,47368.55,High Value
CUST001390,12218.94,Low Value
CUST001391,10965.35,Low Value
CUST001392,33266.47,Medium Value
CUST001393,16537.65,Low Value
CUST001394,7622.84,Low Value
CUST001395,22593.3,Medium Value
CUST001396,23577.71,Medium Value
CUST001397,45839.61,High Value
CUST001398,49392.49,High Value
CUST001399,41714.38,High Value
CUST001400,44477.11,High Value
CUST001401,42089.06,High Value
CUST001402,27372.53,Medium Value
CUST001403,17437.15,Low Value
CUST001404,37276.44,Medium Value
